"Time (CET)","Day-ahead Total Load Forecast [MW] - BZN|DE-AT-LU","Actual Total Load [MW] - BZN|DE-AT-LU"
"05.01.2015 12:15 - 05.01.2015 12:30","69980","70093"
"05.01.2015 12:30 - 05.01.2015 12:45","69282","70253"
"05.01.2015 12:45 - 05.01.2015 13:00","69886","70112"
"05.01.2015 13:00 - 05.01.2015 13:15","69098","70206"
"05.01.2015 13:15 - 05.01.2015 13:30","67196","69715"
"05.01.2015 13:30 - 05.01.2015 13:45","68879","69371"
"05.01.2015 13:45 - 05.01.2015 14:00","68091","68905"
"05.01.2015 14:00 - 05.01.2015 14:15","66061","68764"
"05.01.2015 14:15 - 05.01.2015 14:30","65781","68816"
"05.01.2015 14:30 - 05.01.2015 14:45","66035","68328"
"05.01.2015 14:45 - 05.01.2015 15:00","67835","68257"
"05.01.2015 15:00 - 05.01.2015 15:15","67861","68684"
"05.01.2015 15:15 - 05.01.2015 15:30","67760","68367"
"05.01.2015 15:30 - 05.01.2015 15:45","67234","67712"
"05.01.2015 15:45 - 05.01.2015 16:00","66740","67275"
"05.01.2015 16:00 - 05.01.2015 16:15","67366","67752"
"05.01.2015 16:15 - 05.01.2015 16:30","67011","68349"
"05.01.2015 16:30 - 05.01.2015 16:45","67413","68583"
"05.01.2015 16:45 - 05.01.2015 17:00","68147","69410"
"05.01.2015 17:00 - 05.01.2015 17:15","68617","71527"
"05.01.2015 17:15 - 05.01.2015 17:30","69165","72800"
"05.01.2015 17:30 - 05.01.2015 17:45","69680","73129"
"05.01.2015 17:45 - 05.01.2015 18:00","70082","73321"
"05.01.2015 18:00 - 05.01.2015 18:15","70026","72726"
"05.01.2015 18:15 - 05.01.2015 18:30","69973","72282"
"05.01.2015 18:30 - 05.01.2015 18:45","70495","71918"
"05.01.2015 18:45 - 05.01.2015 19:00","70658","71836"
"05.01.2015 19:00 - 05.01.2015 19:15","70083","71375"
"05.01.2015 19:15 - 05.01.2015 19:30","69743","70696"
"05.01.2015 19:30 - 05.01.2015 19:45","69167","70050"
"05.01.2015 19:45 - 05.01.2015 20:00","68315","69287"
"05.01.2015 20:00 - 05.01.2015 20:15","66896","67640"
"05.01.2015 20:15 - 05.01.2015 20:30","65989","66399"
"05.01.2015 20:30 - 05.01.2015 20:45","64809","65513"
"05.01.2015 20:45 - 05.01.2015 21:00","63821","64596"
"05.01.2015 21:00 - 05.01.2015 21:15","62870","63263"
"05.01.2015 21:15 - 05.01.2015 21:30","62603","62873"
"05.01.2015 21:30 - 05.01.2015 21:45","61550","62356"
"05.01.2015 21:45 - 05.01.2015 22:00","61040","61900"
"05.01.2015 22:00 - 05.01.2015 22:15","61045","62181"
"05.01.2015 22:15 - 05.01.2015 22:30","60807","61697"
"05.01.2015 22:30 - 05.01.2015 22:45","59714","60876"
"05.01.2015 22:45 - 05.01.2015 23:00","58606","59921"
"05.01.2015 23:00 - 05.01.2015 23:15","55419","58071"
"05.01.2015 23:15 - 05.01.2015 23:30","56405","57036"
"05.01.2015 23:30 - 05.01.2015 23:45","55451","56241"
"05.01.2015 23:45 - 06.01.2015 00:00","54625","55624"
"06.01.2015 00:00 - 06.01.2015 00:15","54442","54099"
"06.01.2015 00:15 - 06.01.2015 00:30","49935","53086"
"06.01.2015 00:30 - 06.01.2015 00:45","52796","52372"
"06.01.2015 00:45 - 06.01.2015 01:00","52169","51814"
"06.01.2015 01:00 - 06.01.2015 01:15","51786","50979"
"06.01.2015 01:15 - 06.01.2015 01:30","51137","50388"
"06.01.2015 01:30 - 06.01.2015 01:45","50694","50016"
"06.01.2015 01:45 - 06.01.2015 02:00","50238","49679"
"06.01.2015 02:00 - 06.01.2015 02:15","49895","49289"
"06.01.2015 02:15 - 06.01.2015 02:30","49566","48903"
"06.01.2015 02:30 - 06.01.2015 02:45","50006","48879"
"06.01.2015 02:45 - 06.01.2015 03:00","49466","48880"
"06.01.2015 03:00 - 06.01.2015 03:15","49541","48952"
"06.01.2015 03:15 - 06.01.2015 03:30","49339","48890"
"06.01.2015 03:30 - 06.01.2015 03:45","49406","48911"
"06.01.2015 03:45 - 06.01.2015 04:00","49657","48853"
"06.01.2015 04:00 - 06.01.2015 04:15","49879","49292"
"06.01.2015 04:15 - 06.01.2015 04:30","50182","49346"
"06.01.2015 04:30 - 06.01.2015 04:45","50478","49609"
"06.01.2015 04:45 - 06.01.2015 05:00","50839","49954"
"06.01.2015 05:00 - 06.01.2015 05:15","51820","50483"
"06.01.2015 05:15 - 06.01.2015 05:30","52325","50713"
"06.01.2015 05:30 - 06.01.2015 05:45","53043","51040"
"06.01.2015 05:45 - 06.01.2015 06:00","54030","51793"
"06.01.2015 06:00 - 06.01.2015 06:15","55575","52778"
"06.01.2015 06:15 - 06.01.2015 06:30","56803","54365"
"06.01.2015 06:30 - 06.01.2015 06:45","58803","55921"
"06.01.2015 06:45 - 06.01.2015 07:00","59311","57045"
"06.01.2015 07:00 - 06.01.2015 07:15","61477","59258"
"06.01.2015 07:15 - 06.01.2015 07:30","62671","60368"
"06.01.2015 07:30 - 06.01.2015 07:45","63423","61535"
"06.01.2015 07:45 - 06.01.2015 08:00","64109","62404"
"06.01.2015 08:00 - 06.01.2015 08:15","65547","63188"
"06.01.2015 08:15 - 06.01.2015 08:30","65782","63328"
"06.01.2015 08:30 - 06.01.2015 08:45","66106","63682"
"06.01.2015 08:45 - 06.01.2015 09:00","66587","64054"
"06.01.2015 09:00 - 06.01.2015 09:15","66735","64308"
"06.01.2015 09:15 - 06.01.2015 09:30","67445","64828"
"06.01.2015 09:30 - 06.01.2015 09:45","68079","65412"
"06.01.2015 09:45 - 06.01.2015 10:00","68378","66227"
"06.01.2015 10:00 - 06.01.2015 10:15","68922","66369"
"06.01.2015 10:15 - 06.01.2015 10:30","68760","66934"
"06.01.2015 10:30 - 06.01.2015 10:45","69320","67245"
"06.01.2015 10:45 - 06.01.2015 11:00","69637","67676"
"06.01.2015 11:00 - 06.01.2015 11:15","69984","67873"
"06.01.2015 11:15 - 06.01.2015 11:30","70322","68532"
"06.01.2015 11:30 - 06.01.2015 11:45","70725","68758"
"06.01.2015 11:45 - 06.01.2015 12:00","71126","68580"
"06.01.2015 12:00 - 06.01.2015 12:15","70948","68425"
"06.01.2015 12:15 - 06.01.2015 12:30","70696","67932"
"06.01.2015 12:30 - 06.01.2015 12:45","69846","67657"
"06.01.2015 12:45 - 06.01.2015 13:00","69649","67424"
"06.01.2015 13:00 - 06.01.2015 13:15","68375","67193"
"06.01.2015 13:15 - 06.01.2015 13:30","69636","66802"
"06.01.2015 13:30 - 06.01.2015 13:45","69638","66340"
"06.01.2015 13:45 - 06.01.2015 14:00","68702","65781"
"06.01.2015 14:00 - 06.01.2015 14:15","66330","65505"
"06.01.2015 14:15 - 06.01.2015 14:30","66018","64999"
"06.01.2015 14:30 - 06.01.2015 14:45","68542","64779"
"06.01.2015 14:45 - 06.01.2015 15:00","64522","64716"
"06.01.2015 15:00 - 06.01.2015 15:15","67530","64782"
"06.01.2015 15:15 - 06.01.2015 15:30","67517","64849"
"06.01.2015 15:30 - 06.01.2015 15:45","67175","64628"
"06.01.2015 15:45 - 06.01.2015 16:00","66788","64588"
"06.01.2015 16:00 - 06.01.2015 16:15","67170","65332"
"06.01.2015 16:15 - 06.01.2015 16:30","66700","65962"
"06.01.2015 16:30 - 06.01.2015 16:45","67198","66864"
"06.01.2015 16:45 - 06.01.2015 17:00","67858","67999"
"06.01.2015 17:00 - 06.01.2015 17:15","68568","70003"
"06.01.2015 17:15 - 06.01.2015 17:30","69092","70813"
"06.01.2015 17:30 - 06.01.2015 17:45","69484","71634"
"06.01.2015 17:45 - 06.01.2015 18:00","69735","72428"
"06.01.2015 18:00 - 06.01.2015 18:15","70114","71796"
"06.01.2015 18:15 - 06.01.2015 18:30","69933","71209"
"06.01.2015 18:30 - 06.01.2015 18:45","70366","71167"
"06.01.2015 18:45 - 06.01.2015 19:00","70066","71366"
"06.01.2015 19:00 - 06.01.2015 19:15","69981","70752"
"06.01.2015 19:15 - 06.01.2015 19:30","70053","70287"
"06.01.2015 19:30 - 06.01.2015 19:45","69474","69641"
"06.01.2015 19:45 - 06.01.2015 20:00","68570","68996"
"06.01.2015 20:00 - 06.01.2015 20:15","67700","67308"
"06.01.2015 20:15 - 06.01.2015 20:30","66539","66107"
"06.01.2015 20:30 - 06.01.2015 20:45","65498","65268"
"06.01.2015 20:45 - 06.01.2015 21:00","64396","63977"
"06.01.2015 21:00 - 06.01.2015 21:15","63677","63400"
"06.01.2015 21:15 - 06.01.2015 21:30","63401","62924"
"06.01.2015 21:30 - 06.01.2015 21:45","62483","62326"
"06.01.2015 21:45 - 06.01.2015 22:00","61875","61602"
"06.01.2015 22:00 - 06.01.2015 22:15","61812","62374"
"06.01.2015 22:15 - 06.01.2015 22:30","61900","61661"
"06.01.2015 22:30 - 06.01.2015 22:45","60754","60666"
"06.01.2015 22:45 - 06.01.2015 23:00","59662","59435"
"06.01.2015 23:00 - 06.01.2015 23:15","58382","58217"
"06.01.2015 23:15 - 06.01.2015 23:30","55261","56888"
"06.01.2015 23:30 - 06.01.2015 23:45","56781","55637"
"06.01.2015 23:45 - 07.01.2015 00:00","55842","54997"
"07.01.2015 00:00 - 07.01.2015 00:15","54310","54309"
"07.01.2015 00:15 - 07.01.2015 00:30","53428","53249"
"07.01.2015 00:30 - 07.01.2015 00:45","52563","52350"
"07.01.2015 00:45 - 07.01.2015 01:00","52156","51622"
"07.01.2015 01:00 - 07.01.2015 01:15","51494","50785"
"07.01.2015 01:15 - 07.01.2015 01:30","50864","50250"
"07.01.2015 01:30 - 07.01.2015 01:45","50522","49985"
"07.01.2015 01:45 - 07.01.2015 02:00","50256","49658"
"07.01.2015 02:00 - 07.01.2015 02:15","49896","49766"
"07.01.2015 02:15 - 07.01.2015 02:30","50005","49402"
"07.01.2015 02:30 - 07.01.2015 02:45","49690","49201"
"07.01.2015 02:45 - 07.01.2015 03:00","49180","49164"
"07.01.2015 03:00 - 07.01.2015 03:15","49538","49414"
"07.01.2015 03:15 - 07.01.2015 03:30","49547","49527"
"07.01.2015 03:30 - 07.01.2015 03:45","49801","49605"
"07.01.2015 03:45 - 07.01.2015 04:00","50311","49477"
"07.01.2015 04:00 - 07.01.2015 04:15","51009","49958"
"07.01.2015 04:15 - 07.01.2015 04:30","51444","50302"
"07.01.2015 04:30 - 07.01.2015 04:45","51726","50599"
"07.01.2015 04:45 - 07.01.2015 05:00","52467","51272"
"07.01.2015 05:00 - 07.01.2015 05:15","53455","52676"
"07.01.2015 05:15 - 07.01.2015 05:30","54222","53158"
"07.01.2015 05:30 - 07.01.2015 05:45","55037","54137"
"07.01.2015 05:45 - 07.01.2015 06:00","55691","55942"
"07.01.2015 06:00 - 07.01.2015 06:15","57974","59061"
"07.01.2015 06:15 - 07.01.2015 06:30","60387","62160"
"07.01.2015 06:30 - 07.01.2015 06:45","61929","64105"
"07.01.2015 06:45 - 07.01.2015 07:00","63719","65684"
"07.01.2015 07:00 - 07.01.2015 07:15","66175","68621"
"07.01.2015 07:15 - 07.01.2015 07:30","67161","69959"
"07.01.2015 07:30 - 07.01.2015 07:45","68100","71075"
"07.01.2015 07:45 - 07.01.2015 08:00","68773","72100"
"07.01.2015 08:00 - 07.01.2015 08:15","69730","72682"
"07.01.2015 08:15 - 07.01.2015 08:30","69920","72871"
"07.01.2015 08:30 - 07.01.2015 08:45","70031","72789"
"07.01.2015 08:45 - 07.01.2015 09:00","70190","73170"
"07.01.2015 09:00 - 07.01.2015 09:15","70087","73374"
"07.01.2015 09:15 - 07.01.2015 09:30","70519","73677"
"07.01.2015 09:30 - 07.01.2015 09:45","70758","73911"
"07.01.2015 09:45 - 07.01.2015 10:00","70999","74123"
"07.01.2015 10:00 - 07.01.2015 10:15","71198","74951"
"07.01.2015 10:15 - 07.01.2015 10:30","71519","75272"
"07.01.2015 10:30 - 07.01.2015 10:45","71859","75615"
"07.01.2015 10:45 - 07.01.2015 11:00","72183","75967"
"07.01.2015 11:00 - 07.01.2015 11:15","72597","75923"
"07.01.2015 11:15 - 07.01.2015 11:30","72720","76177"
"07.01.2015 11:30 - 07.01.2015 11:45","73279","76489"
"07.01.2015 11:45 - 07.01.2015 12:00","73218","76566"
"07.01.2015 12:00 - 07.01.2015 12:15","72732","76170"
"07.01.2015 12:15 - 07.01.2015 12:30","72325","75982"
"07.01.2015 12:30 - 07.01.2015 12:45","72412","76186"
"07.01.2015 12:45 - 07.01.2015 13:00","72252","76183"
"07.01.2015 13:00 - 07.01.2015 13:15","72779","75851"
"07.01.2015 13:15 - 07.01.2015 13:30","72026","75783"
"07.01.2015 13:30 - 07.01.2015 13:45","69898","75516"
"07.01.2015 13:45 - 07.01.2015 14:00","71468","75097"
"07.01.2015 14:00 - 07.01.2015 14:15","71425","75028"
"07.01.2015 14:15 - 07.01.2015 14:30","71122","74626"
"07.01.2015 14:30 - 07.01.2015 14:45","70953","74283"
"07.01.2015 14:45 - 07.01.2015 15:00","70603","73921"
"07.01.2015 15:00 - 07.01.2015 15:15","71170","74066"
"07.01.2015 15:15 - 07.01.2015 15:30","71065","73712"
"07.01.2015 15:30 - 07.01.2015 15:45","71035","73324"
"07.01.2015 15:45 - 07.01.2015 16:00","70106","72985"
"07.01.2015 16:00 - 07.01.2015 16:15","71259","72517"
"07.01.2015 16:15 - 07.01.2015 16:30","70731","72821"
"07.01.2015 16:30 - 07.01.2015 16:45","71206","73964"
"07.01.2015 16:45 - 07.01.2015 17:00","72284","74998"
"07.01.2015 17:00 - 07.01.2015 17:15","73302","77098"
"07.01.2015 17:15 - 07.01.2015 17:30","73920","77939"
"07.01.2015 17:30 - 07.01.2015 17:45","74253","77941"
"07.01.2015 17:45 - 07.01.2015 18:00","74540","77944"
"07.01.2015 18:00 - 07.01.2015 18:15","74154","77588"
"07.01.2015 18:15 - 07.01.2015 18:30","73932","77564"
"07.01.2015 18:30 - 07.01.2015 18:45","73956","77370"
"07.01.2015 18:45 - 07.01.2015 19:00","73712","77352"
"07.01.2015 19:00 - 07.01.2015 19:15","73050","76204"
"07.01.2015 19:15 - 07.01.2015 19:30","72015","75428"
"07.01.2015 19:30 - 07.01.2015 19:45","71152","75174"
"07.01.2015 19:45 - 07.01.2015 20:00","70575","74403"
"07.01.2015 20:00 - 07.01.2015 20:15","69068","72144"
"07.01.2015 20:15 - 07.01.2015 20:30","67648","71320"
"07.01.2015 20:30 - 07.01.2015 20:45","66411","70463"
"07.01.2015 20:45 - 07.01.2015 21:00","65318","69764"
"07.01.2015 21:00 - 07.01.2015 21:15","64238","68801"
"07.01.2015 21:15 - 07.01.2015 21:30","64119","68134"
"07.01.2015 21:30 - 07.01.2015 21:45","63279","67405"
"07.01.2015 21:45 - 07.01.2015 22:00","62450","66582"
"07.01.2015 22:00 - 07.01.2015 22:15","62160","67334"
"07.01.2015 22:15 - 07.01.2015 22:30","62272","66642"
"07.01.2015 22:30 - 07.01.2015 22:45","61169","65104"
"07.01.2015 22:45 - 07.01.2015 23:00","59709","63905"
"07.01.2015 23:00 - 07.01.2015 23:15","58276","62786"
"07.01.2015 23:15 - 07.01.2015 23:30","57702","61396"
"07.01.2015 23:30 - 07.01.2015 23:45","56339","60630"
"07.01.2015 23:45 - 08.01.2015 00:00","55635","59911"
"08.01.2015 00:00 - 08.01.2015 00:15","55463","58701"
"08.01.2015 00:15 - 08.01.2015 00:30","54671","57777"
"08.01.2015 00:30 - 08.01.2015 00:45","54087","57457"
"08.01.2015 00:45 - 08.01.2015 01:00","53529","56725"
"08.01.2015 01:00 - 08.01.2015 01:15","52887","55818"
"08.01.2015 01:15 - 08.01.2015 01:30","52353","55162"
"08.01.2015 01:30 - 08.01.2015 01:45","51924","54812"
"08.01.2015 01:45 - 08.01.2015 02:00","51522","54215"
"08.01.2015 02:00 - 08.01.2015 02:15","51198","54252"
"08.01.2015 02:15 - 08.01.2015 02:30","50978","54305"
"08.01.2015 02:30 - 08.01.2015 02:45","50887","54229"
"08.01.2015 02:45 - 08.01.2015 03:00","50911","53888"
"08.01.2015 03:00 - 08.01.2015 03:15","50971","54144"
"08.01.2015 03:15 - 08.01.2015 03:30","50998","54368"
"08.01.2015 03:30 - 08.01.2015 03:45","51000","54084"
"08.01.2015 03:45 - 08.01.2015 04:00","51227","54275"
"08.01.2015 04:00 - 08.01.2015 04:15","51466","54636"
"08.01.2015 04:15 - 08.01.2015 04:30","51768","55012"
"08.01.2015 04:30 - 08.01.2015 04:45","52167","55236"
"08.01.2015 04:45 - 08.01.2015 05:00","52777","55444"
"08.01.2015 05:00 - 08.01.2015 05:15","53663","56803"
"08.01.2015 05:15 - 08.01.2015 05:30","54298","57379"
"08.01.2015 05:30 - 08.01.2015 05:45","55099","58169"
"08.01.2015 05:45 - 08.01.2015 06:00","56104","59388"
"08.01.2015 06:00 - 08.01.2015 06:15","58489","62483"
"08.01.2015 06:15 - 08.01.2015 06:30","58757","65147"
"08.01.2015 06:30 - 08.01.2015 06:45","60800","67204"
"08.01.2015 06:45 - 08.01.2015 07:00","62444","68991"
"08.01.2015 07:00 - 08.01.2015 07:15","64821","71981"
"08.01.2015 07:15 - 08.01.2015 07:30","67461","73292"
"08.01.2015 07:30 - 08.01.2015 07:45","68308","74226"
"08.01.2015 07:45 - 08.01.2015 08:00","69044","75405"
"08.01.2015 08:00 - 08.01.2015 08:15","70051","77020"
"08.01.2015 08:15 - 08.01.2015 08:30","70137","77238"
"08.01.2015 08:30 - 08.01.2015 08:45","70204","77103"
"08.01.2015 08:45 - 08.01.2015 09:00","70328","77174"
"08.01.2015 09:00 - 08.01.2015 09:15","70467","77396"
"08.01.2015 09:15 - 08.01.2015 09:30","70787","77432"
"08.01.2015 09:30 - 08.01.2015 09:45","71106","77688"
"08.01.2015 09:45 - 08.01.2015 10:00","71295","77822"
"08.01.2015 10:00 - 08.01.2015 10:15","71367","77159"
"08.01.2015 10:15 - 08.01.2015 10:30","71550","77447"
"08.01.2015 10:30 - 08.01.2015 10:45","72033","77586"
"08.01.2015 10:45 - 08.01.2015 11:00","72350","78049"
"08.01.2015 11:00 - 08.01.2015 11:15","72793","78516"
"08.01.2015 11:15 - 08.01.2015 11:30","73217","78422"
"08.01.2015 11:30 - 08.01.2015 11:45","73435","78582"
"08.01.2015 11:45 - 08.01.2015 12:00","73506","77904"
"08.01.2015 12:00 - 08.01.2015 12:15","72952","77613"
"08.01.2015 12:15 - 08.01.2015 12:30","72543","77561"
"08.01.2015 12:30 - 08.01.2015 12:45","72619","77466"
"08.01.2015 12:45 - 08.01.2015 13:00","72484","77197"
"08.01.2015 13:00 - 08.01.2015 13:15","70599","77329"
"08.01.2015 13:15 - 08.01.2015 13:30","70222","76816"
"08.01.2015 13:30 - 08.01.2015 13:45","69802","76147"
"08.01.2015 13:45 - 08.01.2015 14:00","70936","75521"
"08.01.2015 14:00 - 08.01.2015 14:15","69135","75334"
"08.01.2015 14:15 - 08.01.2015 14:30","68839","75359"
"08.01.2015 14:30 - 08.01.2015 14:45","70148","75217"
"08.01.2015 14:45 - 08.01.2015 15:00","69558","74998"
"08.01.2015 15:00 - 08.01.2015 15:15","69872","75387"
"08.01.2015 15:15 - 08.01.2015 15:30","69854","74968"
"08.01.2015 15:30 - 08.01.2015 15:45","69615","75054"
"08.01.2015 15:45 - 08.01.2015 16:00","69301","75251"
"08.01.2015 16:00 - 08.01.2015 16:15","69835","75295"
"08.01.2015 16:15 - 08.01.2015 16:30","69904","75291"
"08.01.2015 16:30 - 08.01.2015 16:45","70356","75551"
"08.01.2015 16:45 - 08.01.2015 17:00","71511","76345"
"08.01.2015 17:00 - 08.01.2015 17:15","72798","77292"
"08.01.2015 17:15 - 08.01.2015 17:30","73573","77928"
"08.01.2015 17:30 - 08.01.2015 17:45","73848","78158"
"08.01.2015 17:45 - 08.01.2015 18:00","74134","78373"
"08.01.2015 18:00 - 08.01.2015 18:15","73922","77426"
"08.01.2015 18:15 - 08.01.2015 18:30","74054","77146"
"08.01.2015 18:30 - 08.01.2015 18:45","74102","76943"
"08.01.2015 18:45 - 08.01.2015 19:00","73694","76959"
"08.01.2015 19:00 - 08.01.2015 19:15","73066","76526"
"08.01.2015 19:15 - 08.01.2015 19:30","72459","75882"
"08.01.2015 19:30 - 08.01.2015 19:45","71688","75246"
"08.01.2015 19:45 - 08.01.2015 20:00","70819","74211"
"08.01.2015 20:00 - 08.01.2015 20:15","69508","72487"
"08.01.2015 20:15 - 08.01.2015 20:30","68142","71489"
"08.01.2015 20:30 - 08.01.2015 20:45","67013","70632"
"08.01.2015 20:45 - 08.01.2015 21:00","65902","69833"
"08.01.2015 21:00 - 08.01.2015 21:15","65177","68156"
"08.01.2015 21:15 - 08.01.2015 21:30","64863","67434"
"08.01.2015 21:30 - 08.01.2015 21:45","63922","66772"
"08.01.2015 21:45 - 08.01.2015 22:00","60858","65828"
"08.01.2015 22:00 - 08.01.2015 22:15","63225","66621"
"08.01.2015 22:15 - 08.01.2015 22:30","60870","66163"
"08.01.2015 22:30 - 08.01.2015 22:45","62078","65150"
"08.01.2015 22:45 - 08.01.2015 23:00","60958","64071"
"08.01.2015 23:00 - 08.01.2015 23:15","59697","62720"
"08.01.2015 23:15 - 08.01.2015 23:30","58579","61620"
"08.01.2015 23:30 - 08.01.2015 23:45","57593","60617"
"08.01.2015 23:45 - 09.01.2015 00:00","54635","58947"
"09.01.2015 00:00 - 09.01.2015 00:15","56172","57080"
"09.01.2015 00:15 - 09.01.2015 00:30","51930","55873"
"09.01.2015 00:30 - 09.01.2015 00:45","54376","55676"
"09.01.2015 00:45 - 09.01.2015 01:00","53917","55277"
"09.01.2015 01:00 - 09.01.2015 01:15","53390","54185"
"09.01.2015 01:15 - 09.01.2015 01:30","52804","53518"
"09.01.2015 01:30 - 09.01.2015 01:45","52438","53271"
"09.01.2015 01:45 - 09.01.2015 02:00","51878","52883"
"09.01.2015 02:00 - 09.01.2015 02:15","51629","52243"
"09.01.2015 02:15 - 09.01.2015 02:30","51334","51755"
"09.01.2015 02:30 - 09.01.2015 02:45","51766","51992"
"09.01.2015 02:45 - 09.01.2015 03:00","51330","52064"
"09.01.2015 03:00 - 09.01.2015 03:15","51671","52406"
"09.01.2015 03:15 - 09.01.2015 03:30","51638","52432"
"09.01.2015 03:30 - 09.01.2015 03:45","51723","52631"
"09.01.2015 03:45 - 09.01.2015 04:00","52043","52505"
"09.01.2015 04:00 - 09.01.2015 04:15","52603","52831"
"09.01.2015 04:15 - 09.01.2015 04:30","53184","53576"
"09.01.2015 04:30 - 09.01.2015 04:45","53646","54167"
"09.01.2015 04:45 - 09.01.2015 05:00","54086","54562"
"09.01.2015 05:00 - 09.01.2015 05:15","55188","56622"
"09.01.2015 05:15 - 09.01.2015 05:30","55246","57475"
"09.01.2015 05:30 - 09.01.2015 05:45","56078","58839"
"09.01.2015 05:45 - 09.01.2015 06:00","57278","60053"
"09.01.2015 06:00 - 09.01.2015 06:15","60022","63125"
"09.01.2015 06:15 - 09.01.2015 06:30","60012","65276"
"09.01.2015 06:30 - 09.01.2015 06:45","62411","66858"
"09.01.2015 06:45 - 09.01.2015 07:00","63584","68854"
"09.01.2015 07:00 - 09.01.2015 07:15","66421","71446"
"09.01.2015 07:15 - 09.01.2015 07:30","69083","73206"
"09.01.2015 07:30 - 09.01.2015 07:45","69879","74239"
"09.01.2015 07:45 - 09.01.2015 08:00","70667","75192"
"09.01.2015 08:00 - 09.01.2015 08:15","72221","77359"
"09.01.2015 08:15 - 09.01.2015 08:30","72141","77584"
"09.01.2015 08:30 - 09.01.2015 08:45","71652","77213"
"09.01.2015 08:45 - 09.01.2015 09:00","72246","77225"
"09.01.2015 09:00 - 09.01.2015 09:15","72300","77329"
"09.01.2015 09:15 - 09.01.2015 09:30","72073","77493"
"09.01.2015 09:30 - 09.01.2015 09:45","72677","77775"
"09.01.2015 09:45 - 09.01.2015 10:00","72739","78057"
"09.01.2015 10:00 - 09.01.2015 10:15","72684","78212"
"09.01.2015 10:15 - 09.01.2015 10:30","72421","78409"
"09.01.2015 10:30 - 09.01.2015 10:45","72991","78241"
"09.01.2015 10:45 - 09.01.2015 11:00","73124","78232"
"09.01.2015 11:00 - 09.01.2015 11:15","73723","78062"
"09.01.2015 11:15 - 09.01.2015 11:30","73626","77956"
"09.01.2015 11:30 - 09.01.2015 11:45","74194","78207"
"09.01.2015 11:45 - 09.01.2015 12:00","73777","78334"
"09.01.2015 12:00 - 09.01.2015 12:15","73014","77630"
"09.01.2015 12:15 - 09.01.2015 12:30","72928","76695"
"09.01.2015 12:30 - 09.01.2015 12:45","72702","76900"
"09.01.2015 12:45 - 09.01.2015 13:00","72457","76850"
"09.01.2015 13:00 - 09.01.2015 13:15","70320","76395"
"09.01.2015 13:15 - 09.01.2015 13:30","69832","76207"
"09.01.2015 13:30 - 09.01.2015 13:45","69605","75912"
"09.01.2015 13:45 - 09.01.2015 14:00","70665","75362"
"09.01.2015 14:00 - 09.01.2015 14:15","68766","75434"
"09.01.2015 14:15 - 09.01.2015 14:30","68592","75240"
"09.01.2015 14:30 - 09.01.2015 14:45","70660","74756"
"09.01.2015 14:45 - 09.01.2015 15:00","69780","74743"
"09.01.2015 15:00 - 09.01.2015 15:15","69928","74835"
"09.01.2015 15:15 - 09.01.2015 15:30","69563","74417"
"09.01.2015 15:30 - 09.01.2015 15:45","69285","73959"
"09.01.2015 15:45 - 09.01.2015 16:00","68900","74087"
