"Time (CET)","Day-ahead Total Load Forecast [MW] - BZN|DE-AT-LU","Actual Total Load [MW] - BZN|DE-AT-LU"
"08.03.2016 22:00 - 08.03.2016 22:15","66416","67326"
"08.03.2016 22:15 - 08.03.2016 22:30","65813","66367"
"08.03.2016 22:30 - 08.03.2016 22:45","64746","65216"
"08.03.2016 22:45 - 08.03.2016 23:00","63224","63820"
"08.03.2016 23:00 - 08.03.2016 23:15","61895","62566"
"08.03.2016 23:15 - 08.03.2016 23:30","60824","61273"
"08.03.2016 23:30 - 08.03.2016 23:45","59507","60507"
"08.03.2016 23:45 - 09.03.2016 00:00","58962","59591"
"09.03.2016 00:00 - 09.03.2016 00:15","58189","58593"
"09.03.2016 00:15 - 09.03.2016 00:30","57186","57610"
"09.03.2016 00:30 - 09.03.2016 00:45","56467","56794"
"09.03.2016 00:45 - 09.03.2016 01:00","55862","56243"
"09.03.2016 01:00 - 09.03.2016 01:15","55131","55713"
"09.03.2016 01:15 - 09.03.2016 01:30","54721","55139"
"09.03.2016 01:30 - 09.03.2016 01:45","54370","54941"
"09.03.2016 01:45 - 09.03.2016 02:00","54132","54728"
"09.03.2016 02:00 - 09.03.2016 02:15","53774","54358"
"09.03.2016 02:15 - 09.03.2016 02:30","53528","54167"
"09.03.2016 02:30 - 09.03.2016 02:45","53525","54256"
"09.03.2016 02:45 - 09.03.2016 03:00","53451","54560"
"09.03.2016 03:00 - 09.03.2016 03:15","53440","54611"
"09.03.2016 03:15 - 09.03.2016 03:30","53590","54572"
"09.03.2016 03:30 - 09.03.2016 03:45","53856","54743"
"09.03.2016 03:45 - 09.03.2016 04:00","53828","54794"
"09.03.2016 04:00 - 09.03.2016 04:15","54575","55535"
"09.03.2016 04:15 - 09.03.2016 04:30","54748","55963"
"09.03.2016 04:30 - 09.03.2016 04:45","55408","56555"
"09.03.2016 04:45 - 09.03.2016 05:00","55715","57207"
"09.03.2016 05:00 - 09.03.2016 05:15","57700","58588"
"09.03.2016 05:15 - 09.03.2016 05:30","57898","59504"
"09.03.2016 05:30 - 09.03.2016 05:45","59325","60695"
"09.03.2016 05:45 - 09.03.2016 06:00","60734","62337"
"09.03.2016 06:00 - 09.03.2016 06:15","63773","65053"
"09.03.2016 06:15 - 09.03.2016 06:30","66137","67721"
"09.03.2016 06:30 - 09.03.2016 06:45","68446","69520"
"09.03.2016 06:45 - 09.03.2016 07:00","69593","70852"
"09.03.2016 07:00 - 09.03.2016 07:15","71985","72969"
"09.03.2016 07:15 - 09.03.2016 07:30","72223","73878"
"09.03.2016 07:30 - 09.03.2016 07:45","73102","74701"
"09.03.2016 07:45 - 09.03.2016 08:00","73608","75469"
"09.03.2016 08:00 - 09.03.2016 08:15","74786","76320"
"09.03.2016 08:15 - 09.03.2016 08:30","75122","76438"
"09.03.2016 08:30 - 09.03.2016 08:45","75321","76467"
"09.03.2016 08:45 - 09.03.2016 09:00","75519","76358"
"09.03.2016 09:00 - 09.03.2016 09:15","75603","75983"
"09.03.2016 09:15 - 09.03.2016 09:30","75838","75993"
"09.03.2016 09:30 - 09.03.2016 09:45","76120","76285"
"09.03.2016 09:45 - 09.03.2016 10:00","76327","76783"
"09.03.2016 10:00 - 09.03.2016 10:15","76568","76510"
"09.03.2016 10:15 - 09.03.2016 10:30","76740","76870"
"09.03.2016 10:30 - 09.03.2016 10:45","76930","77081"
"09.03.2016 10:45 - 09.03.2016 11:00","77156","77265"
"09.03.2016 11:00 - 09.03.2016 11:15","77468","77223"
"09.03.2016 11:15 - 09.03.2016 11:30","77651","77318"
"09.03.2016 11:30 - 09.03.2016 11:45","77885","77603"
"09.03.2016 11:45 - 09.03.2016 12:00","77316","77543"
"09.03.2016 12:00 - 09.03.2016 12:15","76931","76940"
"09.03.2016 12:15 - 09.03.2016 12:30","77008","76776"
"09.03.2016 12:30 - 09.03.2016 12:45","76201","76410"
"09.03.2016 12:45 - 09.03.2016 13:00","76642","76596"
"09.03.2016 13:00 - 09.03.2016 13:15","76717","76672"
"09.03.2016 13:15 - 09.03.2016 13:30","76266","76319"
"09.03.2016 13:30 - 09.03.2016 13:45","76078","75999"
"09.03.2016 13:45 - 09.03.2016 14:00","75459","75150"
"09.03.2016 14:00 - 09.03.2016 14:15","74862","75122"
"09.03.2016 14:15 - 09.03.2016 14:30","74653","74684"
"09.03.2016 14:30 - 09.03.2016 14:45","74447","74656"
"09.03.2016 14:45 - 09.03.2016 15:00","74719","74554"
"09.03.2016 15:00 - 09.03.2016 15:15","74565","74512"
"09.03.2016 15:15 - 09.03.2016 15:30","74175","74229"
"09.03.2016 15:30 - 09.03.2016 15:45","73685","73486"
"09.03.2016 15:45 - 09.03.2016 16:00","73061","73385"
"09.03.2016 16:00 - 09.03.2016 16:15","72911","72980"
"09.03.2016 16:15 - 09.03.2016 16:30","72555","72537"
"09.03.2016 16:30 - 09.03.2016 16:45","72484","72545"
"09.03.2016 16:45 - 09.03.2016 17:00","72774","73003"
"09.03.2016 17:00 - 09.03.2016 17:15","72898","73064"
"09.03.2016 17:15 - 09.03.2016 17:30","72898","73082"
"09.03.2016 17:30 - 09.03.2016 17:45","73806","73852"
"09.03.2016 17:45 - 09.03.2016 18:00","74390","74207"
"09.03.2016 18:00 - 09.03.2016 18:15","74945","74504"
"09.03.2016 18:15 - 09.03.2016 18:30","75796","76061"
"09.03.2016 18:30 - 09.03.2016 18:45","76734","77791"
"09.03.2016 18:45 - 09.03.2016 19:00","76988","78873"
"09.03.2016 19:00 - 09.03.2016 19:15","77420","78861"
"09.03.2016 19:15 - 09.03.2016 19:30","76412","77910"
"09.03.2016 19:30 - 09.03.2016 19:45","75989","77462"
"09.03.2016 19:45 - 09.03.2016 20:00","75653","76581"
"09.03.2016 20:00 - 09.03.2016 20:15","73287","75175"
"09.03.2016 20:15 - 09.03.2016 20:30","72109","73734"
"09.03.2016 20:30 - 09.03.2016 20:45","71121","72857"
"09.03.2016 20:45 - 09.03.2016 21:00","70230","71731"
"09.03.2016 21:00 - 09.03.2016 21:15","68950","71087"
"09.03.2016 21:15 - 09.03.2016 21:30","68413","70195"
"09.03.2016 21:30 - 09.03.2016 21:45","67492","69397"
"09.03.2016 21:45 - 09.03.2016 22:00","66820","68302"
"09.03.2016 22:00 - 09.03.2016 22:15","66315","68241"
"09.03.2016 22:15 - 09.03.2016 22:30","65710","67415"
"09.03.2016 22:30 - 09.03.2016 22:45","64483","65867"
"09.03.2016 22:45 - 09.03.2016 23:00","63093","64685"
"09.03.2016 23:00 - 09.03.2016 23:15","61232","63041"
"09.03.2016 23:15 - 09.03.2016 23:30","60387","61679"
"09.03.2016 23:30 - 09.03.2016 23:45","58803","60448"
"09.03.2016 23:45 - 10.03.2016 00:00","58070","59314"
"10.03.2016 00:00 - 10.03.2016 00:15","57707","58682"
"10.03.2016 00:15 - 10.03.2016 00:30","57042","57735"
"10.03.2016 00:30 - 10.03.2016 00:45","56493","57076"
"10.03.2016 00:45 - 10.03.2016 01:00","55914","56551"
"10.03.2016 01:00 - 10.03.2016 01:15","55274","56197"
"10.03.2016 01:15 - 10.03.2016 01:30","54536","55679"
"10.03.2016 01:30 - 10.03.2016 01:45","54210","55306"
"10.03.2016 01:45 - 10.03.2016 02:00","54237","54858"
"10.03.2016 02:00 - 10.03.2016 02:15","53734","54525"
"10.03.2016 02:15 - 10.03.2016 02:30","53509","54410"
"10.03.2016 02:30 - 10.03.2016 02:45","53539","54429"
"10.03.2016 02:45 - 10.03.2016 03:00","53446","54443"
"10.03.2016 03:00 - 10.03.2016 03:15","53601","54506"
"10.03.2016 03:15 - 10.03.2016 03:30","53803","54541"
"10.03.2016 03:30 - 10.03.2016 03:45","54028","54503"
"10.03.2016 03:45 - 10.03.2016 04:00","54044","54569"
"10.03.2016 04:00 - 10.03.2016 04:15","54682","55091"
"10.03.2016 04:15 - 10.03.2016 04:30","55058","55513"
"10.03.2016 04:30 - 10.03.2016 04:45","55532","56007"
"10.03.2016 04:45 - 10.03.2016 05:00","56018","56601"
"10.03.2016 05:00 - 10.03.2016 05:15","57696","57798"
"10.03.2016 05:15 - 10.03.2016 05:30","58096","58631"
"10.03.2016 05:30 - 10.03.2016 05:45","59387","59961"
"10.03.2016 05:45 - 10.03.2016 06:00","60631","61686"
"10.03.2016 06:00 - 10.03.2016 06:15","63592","64357"
"10.03.2016 06:15 - 10.03.2016 06:30","66021","66841"
"10.03.2016 06:30 - 10.03.2016 06:45","68382","69085"
"10.03.2016 06:45 - 10.03.2016 07:00","69965","70624"
"10.03.2016 07:00 - 10.03.2016 07:15","71994","72436"
"10.03.2016 07:15 - 10.03.2016 07:30","72598","73500"
"10.03.2016 07:30 - 10.03.2016 07:45","73887","74272"
"10.03.2016 07:45 - 10.03.2016 08:00","74489","75053"
"10.03.2016 08:00 - 10.03.2016 08:15","75626","76012"
"10.03.2016 08:15 - 10.03.2016 08:30","75787","76353"
"10.03.2016 08:30 - 10.03.2016 08:45","75720","76761"
"10.03.2016 08:45 - 10.03.2016 09:00","75929","76594"
"10.03.2016 09:00 - 10.03.2016 09:15","75847","76271"
"10.03.2016 09:15 - 10.03.2016 09:30","75976","76591"
"10.03.2016 09:30 - 10.03.2016 09:45","76222","76829"
"10.03.2016 09:45 - 10.03.2016 10:00","76480","76897"
"10.03.2016 10:00 - 10.03.2016 10:15","76816","77272"
"10.03.2016 10:15 - 10.03.2016 10:30","76612","77318"
"10.03.2016 10:30 - 10.03.2016 10:45","77109","77445"
"10.03.2016 10:45 - 10.03.2016 11:00","77287","77949"
"10.03.2016 11:00 - 10.03.2016 11:15","77742","77483"
"10.03.2016 11:15 - 10.03.2016 11:30","78048","77708"
"10.03.2016 11:30 - 10.03.2016 11:45","78143","77685"
"10.03.2016 11:45 - 10.03.2016 12:00","77959","77389"
"10.03.2016 12:00 - 10.03.2016 12:15","77169","76853"
"10.03.2016 12:15 - 10.03.2016 12:30","76857","76415"
"10.03.2016 12:30 - 10.03.2016 12:45","76298","76203"
"10.03.2016 12:45 - 10.03.2016 13:00","76913","76215"
"10.03.2016 13:00 - 10.03.2016 13:15","76813","76101"
"10.03.2016 13:15 - 10.03.2016 13:30","76542","75810"
"10.03.2016 13:30 - 10.03.2016 13:45","75906","75409"
"10.03.2016 13:45 - 10.03.2016 14:00","75187","74850"
"10.03.2016 14:00 - 10.03.2016 14:15","75395","74850"
"10.03.2016 14:15 - 10.03.2016 14:30","75171","74635"
"10.03.2016 14:30 - 10.03.2016 14:45","75032","74214"
"10.03.2016 14:45 - 10.03.2016 15:00","74841","73889"
"10.03.2016 15:00 - 10.03.2016 15:15","74336","73625"
"10.03.2016 15:15 - 10.03.2016 15:30","74015","73417"
"10.03.2016 15:30 - 10.03.2016 15:45","73685","72973"
"10.03.2016 15:45 - 10.03.2016 16:00","72924","72436"
"10.03.2016 16:00 - 10.03.2016 16:15","72995","72132"
"10.03.2016 16:15 - 10.03.2016 16:30","72365","71843"
"10.03.2016 16:30 - 10.03.2016 16:45","72210","71430"
"10.03.2016 16:45 - 10.03.2016 17:00","72831","71678"
"10.03.2016 17:00 - 10.03.2016 17:15","73342","71917"
"10.03.2016 17:15 - 10.03.2016 17:30","73563","72121"
"10.03.2016 17:30 - 10.03.2016 17:45","74121","72522"
"10.03.2016 17:45 - 10.03.2016 18:00","74824","73065"
"10.03.2016 18:00 - 10.03.2016 18:15","75193","73337"
"10.03.2016 18:15 - 10.03.2016 18:30","76240","74056"
"10.03.2016 18:30 - 10.03.2016 18:45","77281","75505"
"10.03.2016 18:45 - 10.03.2016 19:00","77945","76358"
"10.03.2016 19:00 - 10.03.2016 19:15","78041","76450"
"10.03.2016 19:15 - 10.03.2016 19:30","77208","75953"
"10.03.2016 19:30 - 10.03.2016 19:45","76572","75183"
"10.03.2016 19:45 - 10.03.2016 20:00","75946","74328"
"10.03.2016 20:00 - 10.03.2016 20:15","74192","73675"
"10.03.2016 20:15 - 10.03.2016 20:30","72397","72286"
"10.03.2016 20:30 - 10.03.2016 20:45","71003","71218"
"10.03.2016 20:45 - 10.03.2016 21:00","70101","70173"
"10.03.2016 21:00 - 10.03.2016 21:15","68797","69607"
"10.03.2016 21:15 - 10.03.2016 21:30","67955","68854"
"10.03.2016 21:30 - 10.03.2016 21:45","67398","67840"
"10.03.2016 21:45 - 10.03.2016 22:00","66650","66865"
"10.03.2016 22:00 - 10.03.2016 22:15","66331","67196"
"10.03.2016 22:15 - 10.03.2016 22:30","65821","66553"
"10.03.2016 22:30 - 10.03.2016 22:45","64577","65362"
"10.03.2016 22:45 - 10.03.2016 23:00","63360","64195"
"10.03.2016 23:00 - 10.03.2016 23:15","61379","63050"
"10.03.2016 23:15 - 10.03.2016 23:30","60669","62088"
"10.03.2016 23:30 - 10.03.2016 23:45","59559","61069"
"10.03.2016 23:45 - 11.03.2016 00:00","59200","60025"
"11.03.2016 00:00 - 11.03.2016 00:15","58374","59279"
"11.03.2016 00:15 - 11.03.2016 00:30","57447","58659"
"11.03.2016 00:30 - 11.03.2016 00:45","56862","58113"
"11.03.2016 00:45 - 11.03.2016 01:00","56191","57516"
"11.03.2016 01:00 - 11.03.2016 01:15","55422","57201"
"11.03.2016 01:15 - 11.03.2016 01:30","55064","56712"
"11.03.2016 01:30 - 11.03.2016 01:45","54806","56252"
"11.03.2016 01:45 - 11.03.2016 02:00","54654","55935"
"11.03.2016 02:00 - 11.03.2016 02:15","54428","55769"
"11.03.2016 02:15 - 11.03.2016 02:30","54153","55386"
"11.03.2016 02:30 - 11.03.2016 02:45","54117","55520"
"11.03.2016 02:45 - 11.03.2016 03:00","54000","55525"
"11.03.2016 03:00 - 11.03.2016 03:15","54011","55745"
"11.03.2016 03:15 - 11.03.2016 03:30","54306","55821"
"11.03.2016 03:30 - 11.03.2016 03:45","54559","55807"
"11.03.2016 03:45 - 11.03.2016 04:00","54520","56050"
"11.03.2016 04:00 - 11.03.2016 04:15","55044","56601"
"11.03.2016 04:15 - 11.03.2016 04:30","55306","56838"
"11.03.2016 04:30 - 11.03.2016 04:45","55904","57130"
"11.03.2016 04:45 - 11.03.2016 05:00","56365","57721"
"11.03.2016 05:00 - 11.03.2016 05:15","58056","58663"
"11.03.2016 05:15 - 11.03.2016 05:30","58386","59432"
"11.03.2016 05:30 - 11.03.2016 05:45","59745","60578"
"11.03.2016 05:45 - 11.03.2016 06:00","61157","61880"
"11.03.2016 06:00 - 11.03.2016 06:15","63918","64683"
"11.03.2016 06:15 - 11.03.2016 06:30","66257","67064"
"11.03.2016 06:30 - 11.03.2016 06:45","68639","68495"
"11.03.2016 06:45 - 11.03.2016 07:00","70142","69601"
"11.03.2016 07:00 - 11.03.2016 07:15","72126","70868"
"11.03.2016 07:15 - 11.03.2016 07:30","72442","71849"
"11.03.2016 07:30 - 11.03.2016 07:45","73443","72779"
"11.03.2016 07:45 - 11.03.2016 08:00","73847","73588"
"11.03.2016 08:00 - 11.03.2016 08:15","75252","74716"
"11.03.2016 08:15 - 11.03.2016 08:30","75226","75224"
"11.03.2016 08:30 - 11.03.2016 08:45","75345","75485"
"11.03.2016 08:45 - 11.03.2016 09:00","75697","75555"
"11.03.2016 09:00 - 11.03.2016 09:15","75708","75549"
"11.03.2016 09:15 - 11.03.2016 09:30","75626","76055"
"11.03.2016 09:30 - 11.03.2016 09:45","75917","76265"
"11.03.2016 09:45 - 11.03.2016 10:00","76026","76305"
"11.03.2016 10:00 - 11.03.2016 10:15","76520","76220"
"11.03.2016 10:15 - 11.03.2016 10:30","76409","76302"
"11.03.2016 10:30 - 11.03.2016 10:45","76627","76611"
"11.03.2016 10:45 - 11.03.2016 11:00","76709","76695"
"11.03.2016 11:00 - 11.03.2016 11:15","76736","76855"
"11.03.2016 11:15 - 11.03.2016 11:30","76958","76943"
"11.03.2016 11:30 - 11.03.2016 11:45","76918","76949"
"11.03.2016 11:45 - 11.03.2016 12:00","76969","76512"
"11.03.2016 12:00 - 11.03.2016 12:15","75995","76070"
"11.03.2016 12:15 - 11.03.2016 12:30","75680","75976"
"11.03.2016 12:30 - 11.03.2016 12:45","75032","75906"
"11.03.2016 12:45 - 11.03.2016 13:00","75341","75706"
"11.03.2016 13:00 - 11.03.2016 13:15","75101","75357"
"11.03.2016 13:15 - 11.03.2016 13:30","74682","74890"
"11.03.2016 13:30 - 11.03.2016 13:45","74310","74491"
"11.03.2016 13:45 - 11.03.2016 14:00","73653","73906"
"11.03.2016 14:00 - 11.03.2016 14:15","73243","73354"
"11.03.2016 14:15 - 11.03.2016 14:30","72751","73287"
"11.03.2016 14:30 - 11.03.2016 14:45","72612","72805"
"11.03.2016 14:45 - 11.03.2016 15:00","72549","72390"
"11.03.2016 15:00 - 11.03.2016 15:15","71892","72270"
"11.03.2016 15:15 - 11.03.2016 15:30","71947","72006"
"11.03.2016 15:30 - 11.03.2016 15:45","71697","71568"
"11.03.2016 15:45 - 11.03.2016 16:00","71282","71227"
"11.03.2016 16:00 - 11.03.2016 16:15","71260","70860"
"11.03.2016 16:15 - 11.03.2016 16:30","70574","70899"
"11.03.2016 16:30 - 11.03.2016 16:45","70206","70583"
"11.03.2016 16:45 - 11.03.2016 17:00","71512","70748"
"11.03.2016 17:00 - 11.03.2016 17:15","71815","70773"
"11.03.2016 17:15 - 11.03.2016 17:30","71932","70972"
"11.03.2016 17:30 - 11.03.2016 17:45","72656","71398"
"11.03.2016 17:45 - 11.03.2016 18:00","73368","71751"
"11.03.2016 18:00 - 11.03.2016 18:15","73323","72051"
"11.03.2016 18:15 - 11.03.2016 18:30","73970","72593"
"11.03.2016 18:30 - 11.03.2016 18:45","74913","73666"
"11.03.2016 18:45 - 11.03.2016 19:00","75673","74394"
"11.03.2016 19:00 - 11.03.2016 19:15","76317","74256"
"11.03.2016 19:15 - 11.03.2016 19:30","75441","73744"
"11.03.2016 19:30 - 11.03.2016 19:45","74478","73046"
"11.03.2016 19:45 - 11.03.2016 20:00","74127","72037"
"11.03.2016 20:00 - 11.03.2016 20:15","72584","71101"
"11.03.2016 20:15 - 11.03.2016 20:30","70578","69727"
"11.03.2016 20:30 - 11.03.2016 20:45","69569","68771"
"11.03.2016 20:45 - 11.03.2016 21:00","68529","67774"
"11.03.2016 21:00 - 11.03.2016 21:15","66791","66605"
"11.03.2016 21:15 - 11.03.2016 21:30","66284","66340"
"11.03.2016 21:30 - 11.03.2016 21:45","65796","65712"
"11.03.2016 21:45 - 11.03.2016 22:00","65223","65009"
"11.03.2016 22:00 - 11.03.2016 22:15","64865","65076"
"11.03.2016 22:15 - 11.03.2016 22:30","64297","64397"
"11.03.2016 22:30 - 11.03.2016 22:45","63536","63690"
"11.03.2016 22:45 - 11.03.2016 23:00","62404","62795"
"11.03.2016 23:00 - 11.03.2016 23:15","60412","61808"
"11.03.2016 23:15 - 11.03.2016 23:30","59444","60734"
"11.03.2016 23:30 - 11.03.2016 23:45","58353","59905"
"11.03.2016 23:45 - 12.03.2016 00:00","57382","59158"
"12.03.2016 00:00 - 12.03.2016 00:15","56254","58401"
"12.03.2016 00:15 - 12.03.2016 00:30","55273","57579"
"12.03.2016 00:30 - 12.03.2016 00:45","54639","56785"
"12.03.2016 00:45 - 12.03.2016 01:00","53893","55796"
"12.03.2016 01:00 - 12.03.2016 01:15","53180","55332"
"12.03.2016 01:15 - 12.03.2016 01:30","52609","54669"
"12.03.2016 01:30 - 12.03.2016 01:45","52245","54439"
"12.03.2016 01:45 - 12.03.2016 02:00","52011","53930"
"12.03.2016 02:00 - 12.03.2016 02:15","51327","53465"
"12.03.2016 02:15 - 12.03.2016 02:30","51002","53472"
"12.03.2016 02:30 - 12.03.2016 02:45","50905","53321"
"12.03.2016 02:45 - 12.03.2016 03:00","50832","53106"
"12.03.2016 03:00 - 12.03.2016 03:15","50684","53259"
"12.03.2016 03:15 - 12.03.2016 03:30","50717","53289"
"12.03.2016 03:30 - 12.03.2016 03:45","50912","53172"
"12.03.2016 03:45 - 12.03.2016 04:00","50763","53106"
"12.03.2016 04:00 - 12.03.2016 04:15","51090","53467"
"12.03.2016 04:15 - 12.03.2016 04:30","50998","53557"
"12.03.2016 04:30 - 12.03.2016 04:45","51240","53643"
"12.03.2016 04:45 - 12.03.2016 05:00","51293","53576"
"12.03.2016 05:00 - 12.03.2016 05:15","51857","53896"
"12.03.2016 05:15 - 12.03.2016 05:30","51589","53867"
"12.03.2016 05:30 - 12.03.2016 05:45","51849","53766"
"12.03.2016 05:45 - 12.03.2016 06:00","52034","53892"
"12.03.2016 06:00 - 12.03.2016 06:15","52681","54062"
"12.03.2016 06:15 - 12.03.2016 06:30","53284","54719"
"12.03.2016 06:30 - 12.03.2016 06:45","53910","54984"
"12.03.2016 06:45 - 12.03.2016 07:00","54584","55095"
"12.03.2016 07:00 - 12.03.2016 07:15","55488","55880"
"12.03.2016 07:15 - 12.03.2016 07:30","56185","56697"
"12.03.2016 07:30 - 12.03.2016 07:45","57591","57623"
"12.03.2016 07:45 - 12.03.2016 08:00","58271","58647"
"12.03.2016 08:00 - 12.03.2016 08:15","59481","59904"
"12.03.2016 08:15 - 12.03.2016 08:30","60207","60837"
"12.03.2016 08:30 - 12.03.2016 08:45","61103","61688"
"12.03.2016 08:45 - 12.03.2016 09:00","61840","62443"
"12.03.2016 09:00 - 12.03.2016 09:15","62756","63102"
"12.03.2016 09:15 - 12.03.2016 09:30","63530","63879"
"12.03.2016 09:30 - 12.03.2016 09:45","64014","64413"
"12.03.2016 09:45 - 12.03.2016 10:00","64431","64654"
"12.03.2016 10:00 - 12.03.2016 10:15","65100","64872"
"12.03.2016 10:15 - 12.03.2016 10:30","65365","64939"
"12.03.2016 10:30 - 12.03.2016 10:45","65505","65178"
"12.03.2016 10:45 - 12.03.2016 11:00","65637","65243"
"12.03.2016 11:00 - 12.03.2016 11:15","65769","65386"
"12.03.2016 11:15 - 12.03.2016 11:30","66033","65733"
"12.03.2016 11:30 - 12.03.2016 11:45","66290","65832"
"12.03.2016 11:45 - 12.03.2016 12:00","65839","65496"
"12.03.2016 12:00 - 12.03.2016 12:15","65588","65370"
"12.03.2016 12:15 - 12.03.2016 12:30","65354","65065"
"12.03.2016 12:30 - 12.03.2016 12:45","64798","64652"
"12.03.2016 12:45 - 12.03.2016 13:00","64416","64100"
"12.03.2016 13:00 - 12.03.2016 13:15","64280","63833"
"12.03.2016 13:15 - 12.03.2016 13:30","63615","63469"
"12.03.2016 13:30 - 12.03.2016 13:45","63205","62957"
"12.03.2016 13:45 - 12.03.2016 14:00","62342","62345"
"12.03.2016 14:00 - 12.03.2016 14:15","61729","61982"
"12.03.2016 14:15 - 12.03.2016 14:30","61201","61616"
"12.03.2016 14:30 - 12.03.2016 14:45","61140","61580"
"12.03.2016 14:45 - 12.03.2016 15:00","61367","61034"
"12.03.2016 15:00 - 12.03.2016 15:15","61413","61016"
"12.03.2016 15:15 - 12.03.2016 15:30","60916","60856"
"12.03.2016 15:30 - 12.03.2016 15:45","60736","60699"
"12.03.2016 15:45 - 12.03.2016 16:00","60702","60542"
"12.03.2016 16:00 - 12.03.2016 16:15","60673","60374"
"12.03.2016 16:15 - 12.03.2016 16:30","60769","60478"
"12.03.2016 16:30 - 12.03.2016 16:45","60772","60508"
"12.03.2016 16:45 - 12.03.2016 17:00","60806","60839"
"12.03.2016 17:00 - 12.03.2016 17:15","61423","61396"
"12.03.2016 17:15 - 12.03.2016 17:30","61818","61794"
"12.03.2016 17:30 - 12.03.2016 17:45","62692","62437"
"12.03.2016 17:45 - 12.03.2016 18:00","63193","63022"
"12.03.2016 18:00 - 12.03.2016 18:15","63712","63952"
"12.03.2016 18:15 - 12.03.2016 18:30","64764","64384"
"12.03.2016 18:30 - 12.03.2016 18:45","65086","65275"
"12.03.2016 18:45 - 12.03.2016 19:00","65717","65943"
"12.03.2016 19:00 - 12.03.2016 19:15","65968","65870"
"12.03.2016 19:15 - 12.03.2016 19:30","65400","65417"
"12.03.2016 19:30 - 12.03.2016 19:45","64719","64801"
"12.03.2016 19:45 - 12.03.2016 20:00","64382","64128"
"12.03.2016 20:00 - 12.03.2016 20:15","63192","63048"
"12.03.2016 20:15 - 12.03.2016 20:30","61891","61935"
"12.03.2016 20:30 - 12.03.2016 20:45","60860","60753"
"12.03.2016 20:45 - 12.03.2016 21:00","59999","60007"
"12.03.2016 21:00 - 12.03.2016 21:15","59013","59678"
"12.03.2016 21:15 - 12.03.2016 21:30","58557","59042"
"12.03.2016 21:30 - 12.03.2016 21:45","58128","58627"
"12.03.2016 21:45 - 12.03.2016 22:00","58083","58077"
"12.03.2016 22:00 - 12.03.2016 22:15","58354","58982"
"12.03.2016 22:15 - 12.03.2016 22:30","58031","58910"
"12.03.2016 22:30 - 12.03.2016 22:45","57049","57881"
"12.03.2016 22:45 - 12.03.2016 23:00","56291","57456"
"12.03.2016 23:00 - 12.03.2016 23:15","54361","56513"
"12.03.2016 23:15 - 12.03.2016 23:30","54043","55548"
"12.03.2016 23:30 - 12.03.2016 23:45","53053","54786"
"12.03.2016 23:45 - 13.03.2016 00:00","52125","54020"
"13.03.2016 00:00 - 13.03.2016 00:15","51250","53519"
"13.03.2016 00:15 - 13.03.2016 00:30","50644","52469"
"13.03.2016 00:30 - 13.03.2016 00:45","50085","51928"
"13.03.2016 00:45 - 13.03.2016 01:00","49393","51296"
"13.03.2016 01:00 - 13.03.2016 01:15","48654","50889"
"13.03.2016 01:15 - 13.03.2016 01:30","48160","50442"
"13.03.2016 01:30 - 13.03.2016 01:45","47758","49983"
